OriginAirportID,Origin,DestAirportID,Dest,scheduled_flights,eligible_arrivals,delayed_arrivals,cancelled_flights,diverted_flights,arrival_delay_rate,cancellation_rate,diversion_rate
14869,SLC,13264,MFR,729,713,67,10,6,0.093969144460028,0.0137174211248285,0.0082304526748971
14869,SLC,13303,MIA,714,708,130,4,2,0.1836158192090395,0.0056022408963585,0.0028011204481792
14869,SLC,13342,MKE,363,362,79,1,0,0.218232044198895,0.0027548209366391,0.0
14869,SLC,13486,MSO,1059,1048,108,8,3,0.1030534351145038,0.0075542965061378,0.0028328611898017
14869,SLC,13487,MSP,1589,1587,218,2,0,0.1373660995589161,0.001258653241032,0.0
14869,SLC,13495,MSY,464,459,57,3,2,0.1241830065359477,0.0064655172413793,0.0043103448275862
14869,SLC,13796,OAK,1767,1763,187,2,2,0.1060692002268859,0.0011318619128466,0.0011318619128466
14869,SLC,13830,OGG,189,189,39,0,0,0.2063492063492063,0.0,0.0
14869,SLC,13851,OKC,705,700,69,2,3,0.0985714285714285,0.0028368794326241,0.0042553191489361
14869,SLC,13871,OMA,706,699,61,3,4,0.0872675250357653,0.0042492917847025,0.0056657223796034
14869,SLC,13891,ONT,1223,1217,123,5,1,0.1010682004930156,0.0040883074407195,0.0008176614881439
14869,SLC,13930,ORD,3129,3088,707,21,20,0.2289507772020725,0.0067114093959731,0.0063918184723553
14869,SLC,14057,PDX,2465,2451,319,13,1,0.1301509587923296,0.0052738336713995,0.0004056795131845
14869,SLC,14100,PHL,700,686,119,11,3,0.173469387755102,0.0157142857142857,0.0042857142857142
14869,SLC,14107,PHX,5733,5697,933,27,9,0.1637704054765666,0.0047095761381475,0.0015698587127158
14869,SLC,14113,PIH,550,549,37,1,0,0.0673952641165755,0.0018181818181818,0.0
14869,SLC,14122,PIT,363,361,68,2,0,0.1883656509695291,0.0055096418732782,0.0
14869,SLC,14252,PSC,1185,1181,126,2,2,0.1066892464013547,0.0016877637130801,0.0016877637130801
14869,SLC,14262,PSP,1078,1074,71,3,1,0.0661080074487895,0.0027829313543599,0.0009276437847866
14869,SLC,14489,RDM,729,724,58,0,5,0.080110497237569,0.0,0.0068587105624142
14869,SLC,14492,RDU,433,428,55,2,3,0.1285046728971962,0.0046189376443418,0.0069284064665127
14869,SLC,14570,RNO,1174,1168,146,2,4,0.125,0.0017035775127768,0.0034071550255536
14869,SLC,14635,RSW,10,10,4,0,0,0.4,0.0,0.0
14869,SLC,14679,SAN,2682,2664,468,11,7,0.1756756756756756,0.0041014168530947,0.0026099925428784
14869,SLC,14683,SAT,999,989,163,8,2,0.1648129423660262,0.008008008008008,0.002002002002002
14869,SLC,14689,SBA,923,905,80,7,11,0.0883977900552486,0.0075839653304442,0.0119176598049837
14869,SLC,14730,SDF,2,2,1,0,0,0.5,0.0,0.0
14869,SLC,14747,SEA,4116,4074,916,33,9,0.2248404516445753,0.0080174927113702,0.0021865889212827
14869,SLC,14771,SFO,3564,3539,790,20,5,0.2232269002543091,0.0056116722783389,0.0014029180695847
14869,SLC,14794,SGU,1667,1663,138,3,1,0.0829825616355983,0.0017996400719856,0.0005998800239952
14869,SLC,14831,SJC,1835,1829,244,6,0,0.1334062329141607,0.0032697547683923,0.0
14869,SLC,14893,SMF,2095,2090,302,4,1,0.1444976076555024,0.0019093078758949,0.0004773269689737
14869,SLC,14908,SNA,1731,1715,287,6,10,0.1673469387755102,0.0034662045060658,0.0057770075101097
14869,SLC,15016,STL,975,968,169,5,2,0.1745867768595041,0.0051282051282051,0.002051282051282
14869,SLC,15041,SUN,1086,1072,48,8,6,0.044776119402985,0.007366482504604,0.005524861878453
14869,SLC,15304,TPA,368,366,39,2,0,0.1065573770491803,0.0054347826086956,0.0
14869,SLC,15370,TUL,597,590,48,4,3,0.0813559322033898,0.0067001675041876,0.0050251256281407
14869,SLC,15376,TUS,1087,1084,97,2,1,0.0894833948339483,0.0018399264029438,0.0009199632014719
14869,SLC,15389,TWF,716,716,42,0,0,0.0586592178770949,0.0,0.0
14869,SLC,15897,WYS,148,147,9,0,1,0.0612244897959183,0.0,0.0067567567567567
14869,SLC,15919,XNA,318,317,32,0,1,0.1009463722397476,0.0,0.0031446540880503
14877,SLN,11292,DEN,365,358,70,5,2,0.1955307262569832,0.0136986301369863,0.0054794520547945
14877,SLN,12266,IAH,241,236,81,1,4,0.3432203389830508,0.0041493775933609,0.0165975103734439
14877,SLN,13930,ORD,363,352,75,10,1,0.2130681818181818,0.0275482093663911,0.0027548209366391
14893,SMF,10299,ANC,10,10,5,0,0,0.5,0.0,0.0
14893,SMF,10397,ATL,1002,982,95,15,5,0.0967413441955193,0.0149700598802395,0.0049900199600798
14893,SMF,10423,AUS,552,549,102,1,2,0.1857923497267759,0.0018115942028985,0.0036231884057971
14893,SMF,10693,BNA,351,348,47,1,2,0.1350574712643678,0.0028490028490028,0.0056980056980056
14893,SMF,10713,BOI,913,913,172,0,0,0.1883899233296823,0.0,0.0
14893,SMF,10721,BOS,126,126,38,0,0,0.3015873015873015,0.0,0.0
14893,SMF,10800,BUR,2768,2709,419,49,10,0.1546696197858988,0.0177023121387283,0.0036127167630057
14893,SMF,10821,BWI,300,299,54,1,0,0.1806020066889632,0.0033333333333333,0.0
14893,SMF,11057,CLT,471,465,37,6,0,0.0795698924731182,0.0127388535031847,0.0
14893,SMF,11259,DAL,665,654,152,7,4,0.2324159021406728,0.0105263157894736,0.0060150375939849
14893,SMF,11292,DEN,3919,3883,754,17,19,0.1941797579191347,0.0043378412860423,0.0048481755549885
14893,SMF,11298,DFW,1731,1674,353,40,17,0.2108721624850657,0.023108030040439,0.0098209127671865
14893,SMF,11433,DTW,223,223,26,0,0,0.116591928251121,0.0,0.0
14893,SMF,11603,EUG,365,364,55,0,1,0.1510989010989011,0.0,0.0027397260273972
14893,SMF,11618,EWR,283,277,77,4,2,0.2779783393501805,0.0141342756183745,0.0070671378091872
14893,SMF,11884,GEG,679,679,123,0,0,0.1811487481590574,0.0,0.0
14893,SMF,12173,HNL,730,727,123,3,0,0.1691884456671251,0.0041095890410958,0.0
14893,SMF,12191,HOU,364,359,77,2,3,0.2144846796657381,0.0054945054945054,0.0082417582417582
14893,SMF,12264,IAD,365,362,33,1,2,0.0911602209944751,0.0027397260273972,0.0054794520547945
14893,SMF,12266,IAH,667,660,71,2,5,0.1075757575757575,0.0029985007496251,0.0074962518740629
14893,SMF,12478,JFK,179,176,56,3,0,0.3181818181818182,0.0167597765363128,0.0
14893,SMF,12758,KOA,459,457,41,1,1,0.0897155361050328,0.0021786492374727,0.0021786492374727
14893,SMF,12889,LAS,5091,5060,939,28,3,0.1855731225296442,0.005499901787468,0.0005892751915144
14893,SMF,12892,LAX,5603,5584,663,19,0,0.1187320916905444,0.0033910405140103,0.0
14893,SMF,12954,LGB,1991,1985,279,5,1,0.1405541561712846,0.0025113008538422,0.0005022601707684
14893,SMF,12982,LIH,209,206,31,3,0,0.1504854368932038,0.0143540669856459,0.0
14893,SMF,13198,MCI,296,293,32,1,2,0.1092150170648464,0.0033783783783783,0.0067567567567567
14893,SMF,13204,MCO,276,276,27,0,0,0.0978260869565217,0.0,0.0
14893,SMF,13232,MDW,619,613,94,1,5,0.1533442088091354,0.0016155088852988,0.0080775444264943
14893,SMF,13303,MIA,193,192,43,0,1,0.2239583333333333,0.0,0.005181347150259
14893,SMF,13487,MSP,591,589,47,2,0,0.0797962648556876,0.0033840947546531,0.0
14893,SMF,13830,OGG,503,498,60,3,2,0.1204819277108433,0.0059642147117296,0.003976143141153
14893,SMF,13891,ONT,2096,2086,280,6,4,0.1342281879194631,0.0028625954198473,0.0019083969465648
14893,SMF,13930,ORD,1205,1190,274,6,9,0.2302521008403361,0.0049792531120331,0.0074688796680497
14893,SMF,14057,PDX,1925,1913,347,9,3,0.1813904861474124,0.0046753246753246,0.0015584415584415
14893,SMF,14107,PHX,3707,3679,640,23,5,0.1739603153030715,0.006204478014567,0.0013487995683841
14893,SMF,14262,PSP,475,475,97,0,0,0.2042105263157894,0.0,0.0
14893,SMF,14570,RNO,1,0,0,0,1,,0.0,1.0
14893,SMF,14679,SAN,5094,5031,1212,49,14,0.2409063804412641,0.0096191597958382,0.0027483313702394
14893,SMF,14689,SBA,361,356,65,3,2,0.1825842696629213,0.0083102493074792,0.0055401662049861
14893,SMF,14747,SEA,4306,4282,828,13,11,0.1933675852405418,0.0030190431955411,0.0025545750116117
14893,SMF,14771,SFO,1342,1321,347,21,0,0.2626797880393641,0.0156482861400894,0.0
14893,SMF,14869,SLC,2095,2090,244,4,1,0.1167464114832535,0.0019093078758949,0.0004773269689737
14893,SMF,14908,SNA,2305,2288,334,14,3,0.145979020979021,0.0060737527114967,0.0013015184381778
14893,SMF,15016,STL,331,330,47,1,0,0.1424242424242424,0.0030211480362537,0.0
14893,SMF,15376,TUS,191,191,22,0,0,0.1151832460732984,0.0,0.0
14905,SMX,12889,LAS,105,104,33,1,0,0.3173076923076923,0.0095238095238095,0.0
14905,SMX,14107,PHX,153,150,26,3,0,0.1733333333333333,0.0196078431372549,0.0
14908,SNA,10397,ATL,1073,1055,191,10,8,0.181042654028436,0.0093196644920782,0.0074557315936626
14908,SNA,10423,AUS,346,343,43,0,3,0.1253644314868804,0.0,0.0086705202312138
14908,SNA,10693,BNA,201,199,67,0,2,0.3366834170854271,0.0,0.0099502487562189
14908,SNA,10713,BOI,178,177,43,1,0,0.2429378531073446,0.0056179775280898,0.0
14908,SNA,11057,CLT,364,360,50,3,1,0.1388888888888889,0.0082417582417582,0.0027472527472527
14908,SNA,11109,COS,85,84,18,1,0,0.2142857142857142,0.0117647058823529,0.0
14908,SNA,11259,DAL,364,358,69,3,3,0.1927374301675977,0.0082417582417582,0.0082417582417582
14908,SNA,11292,DEN,3705,3680,750,15,10,0.2038043478260869,0.0040485829959514,0.0026990553306342
14908,SNA,11298,DFW,2929,2817,586,85,27,0.2080227192048278,0.0290201433936497,0.0092181631956299
14908,SNA,11423,DSM,110,107,30,3,0,0.2803738317757009,0.0272727272727272,0.0
14908,SNA,11433,DTW,323,322,105,1,0,0.3260869565217391,0.0030959752321981,0.0
14908,SNA,11603,EUG,96,92,40,4,0,0.4347826086956521,0.0416666666666666,0.0
14908,SNA,11618,EWR,1088,1056,230,13,19,0.2178030303030303,0.0119485294117647,0.0174632352941176
14908,SNA,11884,GEG,31,30,15,1,0,0.5,0.032258064516129,0.0
14908,SNA,12266,IAH,1170,1160,137,6,4,0.118103448275862,0.0051282051282051,0.0034188034188034
14908,SNA,12280,IDA,106,105,26,0,1,0.2476190476190476,0.0,0.0094339622641509
14908,SNA,12478,JFK,371,361,112,5,5,0.3102493074792243,0.013477088948787,0.013477088948787
14908,SNA,12889,LAS,4455,4426,824,29,0,0.1861726163578852,0.0065095398428731,0.0
14908,SNA,13264,MFR,94,92,32,2,0,0.3478260869565217,0.0212765957446808,0.0
14908,SNA,13486,MSO,29,29,7,0,0,0.2413793103448276,0.0,0.0
14908,SNA,13487,MSP,592,586,123,4,2,0.2098976109215017,0.0067567567567567,0.0033783783783783
14908,SNA,13796,OAK,2560,2532,359,28,0,0.1417851500789889,0.0109375,0.0
14908,SNA,13930,ORD,2281,2243,479,19,19,0.2135532768613464,0.0083296799649276,0.0083296799649276
14908,SNA,14057,PDX,1526,1507,127,19,0,0.0842733908427339,0.0124508519003931,0.0
14908,SNA,14107,PHX,4458,4424,775,29,5,0.1751808318264014,0.006505159264244,0.0011215791834903
14908,SNA,14314,PVU,387,382,158,4,1,0.4136125654450261,0.0103359173126615,0.0025839793281653
14908,SNA,14747,SEA,3916,3859,661,52,5,0.1712878984192796,0.0132788559754851,0.0012768130745658
14908,SNA,14771,SFO,4626,4550,1038,69,7,0.2281318681318681,0.0149156939040207,0.001513186338089
14908,SNA,14831,SJC,2633,2605,333,28,0,0.127831094049904,0.0106342575009494,0.0
14908,SNA,14869,SLC,1732,1722,241,9,1,0.1399535423925667,0.0051963048498845,0.0005773672055427
14908,SNA,14893,SMF,2305,2283,345,19,3,0.1511169513797634,0.0082429501084598,0.0013015184381778
14908,SNA,15023,STS,739,728,171,6,5,0.2348901098901099,0.0081190798376184,0.006765899864682
14908,SNA,15376,TUS,124,121,22,3,0,0.1818181818181818,0.0241935483870967,0.0
14952,SPI,13930,ORD,504,487,106,17,0,0.217659137577002,0.0337301587301587,0.0
14952,SPI,14082,PGD,122,122,33,0,0,0.2704918032786885,0.0,0.0
14955,SPN,12016,GUM,367,366,20,1,0,0.0546448087431694,0.0027247956403269,0.0
14960,SPS,11298,DFW,729,700,148,29,0,0.2114285714285714,0.0397805212620027,0.0
14986,SRQ,10135,ABE,109,109,23,0,0,0.2110091743119266,0.0,0.0
14986,SRQ,10257,ALB,59,59,10,0,0,0.1694915254237288,0.0,0.0
14986,SRQ,10397,ATL,2308,2271,294,31,6,0.1294583883751651,0.0134315424610051,0.0025996533795493
14986,SRQ,10408,ATW,80,80,10,0,0,0.125,0.0,0.0
14986,SRQ,10423,AUS,36,36,3,0,0,0.0833333333333333,0.0,0.0
14986,SRQ,10431,AVL,130,130,32,0,0,0.2461538461538461,0.0,0.0
14986,SRQ,10676,BLV,115,115,18,0,0,0.1565217391304348,0.0,0.0
14986,SRQ,10693,BNA,650,646,90,2,2,0.1393188854489164,0.003076923076923,0.003076923076923
14986,SRQ,10721,BOS,624,613,171,10,1,0.2789559543230016,0.016025641025641,0.0016025641025641
14986,SRQ,10792,BUF,52,52,14,0,0,0.2692307692307692,0.0,0.0
14986,SRQ,10821,BWI,1307,1289,206,13,5,0.1598138091543832,0.0099464422341239,0.0038255547054322
14986,SRQ,10874,CAK,171,170,18,0,1,0.1058823529411764,0.0,0.0058479532163742
14986,SRQ,11003,CID,45,43,7,1,1,0.1627906976744186,0.0222222222222222,0.0222222222222222
14986,SRQ,11042,CLE,133,133,34,0,0,0.2556390977443609,0.0,0.0
14986,SRQ,11057,CLT,1589,1566,274,21,2,0.1749680715197956,0.013215859030837,0.001258653241032
14986,SRQ,11066,CMH,301,299,60,2,0,0.2006688963210702,0.0066445182724252,0.0
14986,SRQ,11193,CVG,365,359,77,3,3,0.2144846796657381,0.0082191780821917,0.0082191780821917
14986,SRQ,11259,DAL,133,132,31,1,0,0.2348484848484848,0.0075187969924812,0.0
14986,SRQ,11278,DCA,367,361,103,4,2,0.2853185595567867,0.0108991825613079,0.0054495912806539
14986,SRQ,11292,DEN,241,240,62,0,1,0.2583333333333333,0.0,0.0041493775933609
14986,SRQ,11298,DFW,412,401,167,11,0,0.4164588528678304,0.0266990291262135,0.0
14986,SRQ,11423,DSM,95,95,21,0,0,0.2210526315789473,0.0,0.0
14986,SRQ,11433,DTW,119,119,47,0,0,0.3949579831932773,0.0,0.0
14986,SRQ,11537,ELM,26,26,0,0,0,0.0,0.0,0.0
14986,SRQ,11618,EWR,932,914,167,17,1,0.1827133479212253,0.0182403433476394,0.0010729613733905
14986,SRQ,11721,FNT,187,186,55,1,0,0.2956989247311828,0.0053475935828877,0.0
14986,SRQ,11823,FWA,115,114,9,0,1,0.0789473684210526,0.0,0.008695652173913
14986,SRQ,11986,GRR,172,172,47,0,0,0.2732558139534883,0.0,0.0
14986,SRQ,11996,GSP,93,91,17,2,0,0.1868131868131868,0.021505376344086,0.0
14986,SRQ,12191,HOU,182,179,24,3,0,0.1340782122905028,0.0164835164835164,0.0
14986,SRQ,12264,IAD,97,96,14,1,0,0.1458333333333333,0.0103092783505154,0.0
14986,SRQ,12266,IAH,6,6,4,0,0,0.6666666666666666,0.0,0.0
14986,SRQ,12339,IND,372,369,99,3,0,0.2682926829268293,0.0080645161290322,0.0
14986,SRQ,12478,JFK,463,453,108,7,3,0.23841059602649,0.0151187904967602,0.0064794816414686
14986,SRQ,12917,LCK,130,130,8,0,0,0.0615384615384615,0.0,0.0
14986,SRQ,12945,LEX,64,64,10,0,0,0.15625,0.0,0.0
14986,SRQ,12953,LGA,680,656,165,17,7,0.2515243902439024,0.025,0.0102941176470588
14986,SRQ,13198,MCI,16,16,6,0,0,0.375,0.0,0.0
14986,SRQ,13204,MCO,287,285,36,2,0,0.1263157894736842,0.0069686411149825,0.0
14986,SRQ,13230,MDT,119,119,14,0,0,0.1176470588235294,0.0,0.0
14986,SRQ,13232,MDW,511,503,105,5,3,0.2087475149105367,0.009784735812133,0.0058708414872798
14986,SRQ,13303,MIA,58,58,2,0,0,0.0344827586206896,0.0,0.0
14986,SRQ,13342,MKE,21,21,8,0,0,0.3809523809523809,0.0,0.0
14986,SRQ,13367,MLI,26,26,0,0,0,0.0,0.0,0.0
14986,SRQ,13487,MSP,261,260,48,1,0,0.1846153846153846,0.003831417624521,0.0
14986,SRQ,13871,OMA,52,52,2,0,0,0.0384615384615384,0.0,0.0
14986,SRQ,13930,ORD,853,841,264,9,3,0.3139120095124851,0.0105509964830011,0.003516998827667
14986,SRQ,14025,PBG,37,35,4,2,0,0.1142857142857142,0.054054054054054,0.0
14986,SRQ,14100,PHL,544,525,140,18,1,0.2666666666666666,0.0330882352941176,0.0018382352941176
14986,SRQ,14108,PIA,105,104,13,1,0,0.125,0.0095238095238095,0.0
14986,SRQ,14122,PIT,369,368,72,1,0,0.1956521739130435,0.002710027100271,0.0
14986,SRQ,14259,PSM,49,49,7,0,0,0.1428571428571428,0.0,0.0
14986,SRQ,14512,RFD,101,100,11,0,1,0.11,0.0,0.0099009900990099
14986,SRQ,14574,ROA,93,91,16,1,1,0.1758241758241758,0.010752688172043,0.010752688172043
14986,SRQ,14696,SBN,122,121,15,1,0,0.1239669421487603,0.0081967213114754,0.0
14986,SRQ,14730,SDF,80,78,10,1,1,0.1282051282051282,0.0125,0.0125
14986,SRQ,15016,STL,364,360,46,3,1,0.1277777777777777,0.0082417582417582,0.0027472527472527
14986,SRQ,15096,SYR,94,94,10,0,0,0.1063829787234042,0.0,0.0
14986,SRQ,15295,TOL,13,13,1,0,0,0.0769230769230769,0.0,0.0
14986,SRQ,15412,TYS,93,92,14,0,1,0.1521739130434782,0.0,0.010752688172043
15008,STC,10466,AZA,131,131,42,0,0,0.3206106870229007,0.0,0.0
15008,STC,14082,PGD,45,45,11,0,0,0.2444444444444444,0.0,0.0
15016,STL,10397,ATL,3653,3593,532,48,12,0.1480656832730309,0.013139885026006,0.0032849712565015
15016,STL,10423,AUS,969,959,207,7,3,0.2158498435870698,0.0072239422084623,0.0030959752321981
15016,STL,10693,BNA,1267,1253,223,12,2,0.1779728651237031,0.0094711917916337,0.0015785319652722
15016,STL,10721,BOS,1615,1594,400,20,1,0.2509410288582183,0.0123839009287925,0.0006191950464396
15016,STL,10800,BUR,321,320,99,1,0,0.309375,0.0031152647975077,0.0
15016,STL,10821,BWI,1318,1299,251,18,1,0.193225558121632,0.0136570561456752,0.0007587253414264
15016,STL,10994,CHS,159,159,26,0,0,0.1635220125786163,0.0,0.0
15016,STL,11042,CLE,699,694,111,4,1,0.1599423631123919,0.0057224606580829,0.0014306151645207
15016,STL,11057,CLT,2006,1981,360,23,2,0.1817264008076728,0.0114656031904287,0.0009970089730807
15016,STL,11066,CMH,669,662,116,6,1,0.175226586102719,0.0089686098654708,0.0014947683109118
15016,STL,11259,DAL,1992,1936,404,46,10,0.2086776859504132,0.0230923694779116,0.0050200803212851
15016,STL,11278,DCA,2355,2264,646,74,17,0.2853356890459363,0.0314225053078556,0.0072186836518046
15016,STL,11292,DEN,3640,3598,932,27,15,0.2590327959977765,0.0074175824175824,0.0041208791208791
15016,STL,11298,DFW,2378,2294,617,82,2,0.2689625108979948,0.0344827586206896,0.0008410428931875
15016,STL,11423,DSM,678,670,124,7,1,0.1850746268656716,0.0103244837758112,0.0014749262536873
15016,STL,11433,DTW,1817,1801,265,16,0,0.147140477512493,0.0088057237204182,0.0
15016,STL,11481,ECP,311,310,52,0,1,0.1677419354838709,0.0,0.0032154340836012
15016,STL,11618,EWR,989,937,224,50,2,0.2390608324439701,0.0505561172901921,0.0020222446916076
15016,STL,11697,FLL,880,868,191,10,2,0.2200460829493087,0.0113636363636363,0.0022727272727272
15016,STL,12191,HOU,1542,1522,314,17,3,0.2063074901445466,0.0110246433203631,0.0019455252918287
15016,STL,12264,IAD,1,1,1,0,0,1.0,0.0,0.0
15016,STL,12266,IAH,579,568,125,9,2,0.2200704225352112,0.0155440414507772,0.003454231433506
15016,STL,12278,ICT,678,669,127,8,1,0.1898355754857997,0.0117994100294985,0.0014749262536873
15016,STL,12451,JAX,572,571,116,1,0,0.2031523642732049,0.0017482517482517,0.0
15016,STL,12478,JFK,1,0,0,1,0,,1.0,0.0
15016,STL,12889,LAS,2025,1997,402,22,6,0.2013019529293941,0.0108641975308641,0.0029629629629629
15016,STL,12892,LAX,989,981,220,7,1,0.2242609582059123,0.0070778564206268,0.0010111223458038
15016,STL,12953,LGA,2591,2500,568,74,17,0.2272,0.0285604013894249,0.0065611732921651
15016,STL,12954,LGB,296,295,58,1,0,0.1966101694915254,0.0033783783783783,0.0
15016,STL,12992,LIT,678,668,119,9,1,0.1781437125748503,0.0132743362831858,0.0014749262536873
15016,STL,13198,MCI,1021,1009,225,11,1,0.2229930624380574,0.0107737512242899,0.0009794319294809
15016,STL,13204,MCO,2400,2367,519,22,11,0.2192648922686945,0.0091666666666666,0.0045833333333333
15016,STL,13232,MDW,1738,1711,312,23,4,0.1823495032144944,0.0132336018411967,0.002301495972382
15016,STL,13277,MGM,1,1,0,0,0,0.0,0.0,0.0
15016,STL,13303,MIA,1073,1058,194,9,6,0.1833648393194707,0.0083876980428704,0.0055917986952469
15016,STL,13342,MKE,671,665,103,6,0,0.1548872180451128,0.0089418777943368,0.0
15016,STL,13487,MSP,1792,1775,348,16,1,0.196056338028169,0.0089285714285714,0.0005580357142857
15016,STL,13495,MSY,734,723,132,11,0,0.1825726141078838,0.0149863760217983,0.0
15016,STL,13577,MYR,61,61,13,0,0,0.2131147540983606,0.0,0.0
15016,STL,13796,OAK,4,4,1,0,0,0.25,0.0,0.0
15016,STL,13851,OKC,696,687,141,8,1,0.2052401746724891,0.0114942528735632,0.0014367816091954
15016,STL,13871,OMA,817,804,156,12,1,0.1940298507462686,0.01468788249694,0.0012239902080783
15016,STL,13930,ORD,2922,2859,782,61,2,0.2735222105631339,0.0208761122518822,0.000684462696783
15016,STL,13931,ORF,17,17,2,0,0,0.1176470588235294,0.0,0.0
15016,STL,14027,PBI,33,33,10,0,0,0.303030303030303,0.0,0.0
15016,STL,14057,PDX,34,33,10,1,0,0.303030303030303,0.0294117647058823,0.0
15016,STL,14100,PHL,1505,1472,288,29,4,0.1956521739130435,0.0192691029900332,0.0026578073089701
15016,STL,14107,PHX,2224,2204,511,16,4,0.2318511796733212,0.0071942446043165,0.0017985611510791
15016,STL,14122,PIT,381,379,76,2,0,0.2005277044854881,0.0052493438320209,0.0
15016,STL,14193,PNS,223,223,27,0,0,0.1210762331838565,0.0,0.0
15016,STL,14492,RDU,639,636,109,3,0,0.1713836477987421,0.0046948356807511,0.0
15016,STL,14635,RSW,999,987,229,7,5,0.232016210739615,0.007007007007007,0.005005005005005
15016,STL,14679,SAN,515,511,142,2,2,0.2778864970645792,0.003883495145631,0.003883495145631
15016,STL,14683,SAT,559,552,109,6,1,0.197463768115942,0.0107334525939177,0.0017889087656529
15016,STL,14685,SAV,73,73,10,0,0,0.136986301369863,0.0,0.0
15016,STL,14747,SEA,875,867,216,6,2,0.2491349480968858,0.0068571428571428,0.0022857142857142
15016,STL,14771,SFO,783,779,213,4,0,0.2734274711168164,0.0051085568326947,0.0
15016,STL,14831,SJC,20,18,4,2,0,0.2222222222222222,0.1,0.0
15016,STL,14843,SJU,39,39,13,0,0,0.3333333333333333,0.0,0.0
15016,STL,14869,SLC,975,963,107,8,4,0.1111111111111111,0.0082051282051282,0.0041025641025641
15016,STL,14893,SMF,331,330,81,1,0,0.2454545454545454,0.0030211480362537,0.0
15016,STL,14986,SRQ,364,362,81,1,1,0.223756906077348,0.0027472527472527,0.0027472527472527
15016,STL,15304,TPA,1176,1159,242,11,6,0.2088006902502157,0.0093537414965986,0.0051020408163265
15016,STL,15370,TUL,679,667,117,9,3,0.1754122938530734,0.0132547864506627,0.0044182621502209
15016,STL,15624,VPS,160,160,36,0,0,0.225,0.0,0.0
15023,STS,10800,BUR,372,355,74,15,2,0.2084507042253521,0.0403225806451612,0.0053763440860215
15023,STS,11298,DFW,203,198,60,1,4,0.303030303030303,0.0049261083743842,0.0197044334975369
15023,STS,12889,LAS,249,247,62,2,0,0.2510121457489878,0.0080321285140562,0.0
15023,STS,12892,LAX,701,683,139,18,0,0.2035139092240117,0.0256776034236804,0.0
15023,STS,14057,PDX,465,461,64,3,1,0.1388286334056399,0.0064516129032258,0.0021505376344086
15023,STS,14107,PHX,660,656,144,2,2,0.2195121951219512,0.003030303030303,0.003030303030303
15023,STS,14262,PSP,47,46,18,1,0,0.391304347826087,0.0212765957446808,0.0
15023,STS,14679,SAN,771,738,192,29,4,0.2601626016260163,0.0376134889753566,0.0051880674448767
15023,STS,14747,SEA,461,453,165,7,1,0.3642384105960264,0.0151843817787418,0.0021691973969631
15023,STS,14908,SNA,739,732,201,6,1,0.2745901639344262,0.0081190798376184,0.0013531799729364
15024,STT,10397,ATL,644,618,106,10,16,0.1715210355987055,0.015527950310559,0.0248447204968944
15024,STT,10721,BOS,12,11,1,0,1,0.0909090909090909,0.0,0.0833333333333333
15024,STT,11057,CLT,589,575,75,7,7,0.1304347826086956,0.0118845500848896,0.0118845500848896
15024,STT,11298,DFW,101,97,21,0,4,0.2164948453608247,0.0,0.0396039603960396
15024,STT,11618,EWR,248,242,30,4,2,0.1239669421487603,0.0161290322580645,0.0080645161290322
15024,STT,11697,FLL,372,357,42,2,13,0.1176470588235294,0.0053763440860215,0.0349462365591397
15024,STT,12264,IAD,321,316,48,3,2,0.1518987341772152,0.0093457943925233,0.0062305295950155
15024,STT,12266,IAH,137,132,23,3,2,0.1742424242424242,0.0218978102189781,0.0145985401459854
15024,STT,12478,JFK,546,534,91,5,7,0.1704119850187266,0.0091575091575091,0.0128205128205128
15024,STT,13204,MCO,421,388,75,6,27,0.1932989690721649,0.014251781472684,0.0641330166270783
15024,STT,13303,MIA,869,860,132,3,6,0.1534883720930232,0.003452243958573,0.0069044879171461
15024,STT,13930,ORD,143,142,41,0,1,0.2887323943661972,0.0,0.0069930069930069
15024,STT,14100,PHL,153,149,29,1,3,0.1946308724832214,0.0065359477124183,0.0196078431372549
15024,STT,14843,SJU,488,485,126,3,0,0.2597938144329897,0.0061475409836065,0.0
15027,STX,10397,ATL,127,121,37,4,2,0.3057851239669421,0.0314960629921259,0.0157480314960629
15027,STX,11057,CLT,130,129,22,1,0,0.1705426356589147,0.0076923076923076,0.0
15027,STX,11697,FLL,195,193,39,1,1,0.2020725388601036,0.0051282051282051,0.0051282051282051
15027,STX,13303,MIA,592,590,141,0,2,0.2389830508474576,0.0,0.0033783783783783
15027,STX,13930,ORD,4,4,1,0,0,0.25,0.0,0.0
15027,STX,14843,SJU,326,323,68,2,1,0.2105263157894736,0.0061349693251533,0.0030674846625766
15041,SUN,11292,DEN,628,621,123,3,4,0.1980676328502415,0.0047770700636942,0.0063694267515923
15041,SUN,12892,LAX,318,314,28,4,0,0.0891719745222929,0.0125786163522012,0.0
15041,SUN,13930,ORD,157,148,44,5,4,0.2972972972972973,0.0318471337579617,0.0254777070063694
15041,SUN,14107,PHX,13,11,3,2,0,0.2727272727272727,0.1538461538461538,0.0
15041,SUN,14747,SEA,37,37,8,0,0,0.2162162162162162,0.0,0.0
15041,SUN,14771,SFO,265,262,88,2,1,0.3358778625954198,0.0075471698113207,0.0037735849056603
15041,SUN,14869,SLC,1086,1078,57,8,0,0.0528756957328385,0.007366482504604,0.0
